recipe_id,ingredients
36353,"['bourghul', 'mustard', 'brandy']"
36354,"['spareribs', 'pea', 'adobo', 'chile', 'concentrate']"
36355,"['mustard', 'tomatoes', 'rum', 'garlic', 'pastry']"
36356,"['pepper', 'bread', 'onions', 'rice', 'kiwi', 'peach', 'wine', 'sugar']"
36357,"['cooker', 'feta']"
36358,"['shrimp', 'coffee', 'cheese', 'onions', 'lettuce', 'eggplant', 'breadcrumbs']"
36359,"['pepper', 'chips', 'toppings', 'potatoes']"
36360,"['vegetables', 'rice', 'prawns']"
36361,"['flour', 'ribs']"
36362,"['seeds', 'tomato', 'mustard', 'pasta', 'baguette', 'coriander', 'juice', 'fat']"
36363,"['meatballs', 'spray', 'water', 'sauce']"
36364,"['jam', 'lbs']"
36365,"['squares', 'sheets', 'oil', 'leaves', 'seeds', 'tomatoes']"
36366,"['garlic', 'pepper', 'mustard', 'basil', 'pepperoni', 'beans', 'juice']"
36367,"['cream', 'meat', 'crust', 'apple', 'salt', 'pepper', 'gelatin']"
36368,"['sugar', 'tomato', 'chilies', 'leaves', 'slices', 'pistachios', 'sauce']"
36369,"['beans', 'yolks', 'whites', 'mace', 'turmeric', 'water']"
36370,"['salsa', 'olives', 'pepper', 'lettuce', 'chicken']"
36371,"['ginger', 'stems', 'pepper', 'pasta', 'paste']"
36372,"['pasta', 'cheese', 'sprigs']"
36373,"['stems', 'silk']"
36374,"['slices', 'flakes', 'sauce', 'dipping']"
36375,"['herbs', 'mint', 'spinach', 'meat']"
36376,['juice']
36377,"['bean', 'lard', 'rice', 'eggs', 'beans', 'strands', 'sugar', 'vinegar', 'berries']"
36378,"['peas', 'parsley', 'pears', 'sauce']"
36379,"['steak', 'cream', 'cheese', 'chili', 'pepper', 'tomato', 'shallot', 'peas']"
36380,"['concentrate', 'parsley']"
36381,"['granules', 'tofu', 'beef']"
36382,"['seasoning', 'corn', 'peanuts', 'ginger', 'concentrate', 'lettuce', 'mix']"
36383,"['pepper', 'vinegar', 'turmeric', 'cranberries', 'penne', 'chilies']"
36384,"['cheese', 'yolks']"
36385,"['onion', 'concentrate', 'salt', 'sauce', 'shallot', 'horseradish']"
36386,"['whites', 'carrots', 'medium', 'meat']"
36387,"['flakes', 'cranberries', 'cheese', 'chicken', 'oil', 'egg', 'dill', 'mango']"
36388,"['florets', 'sugar', 'leaves', 'flour', 'blackberry', 'mix', 'sauce']"
36389,"['chickpeas', 'strips', 'crumbs']"
36390,"['cheese', 'butter', 'lentils', 'beans', 'colours']"
36391,"['spaghetti', 'shrimp', 'juice', 'curry', 'ketchup', 'prawns', 'pepperoni']"
36392,"['basil', 'mustard', 'currants', 'rice', 'ranch', 'meat', 'mushrooms']"
36393,"['crust', 'tomatoes']"
36394,"['pasta', 'chestnut', 'flour', 'chips', 'lowfat', 'lentils', 'margarine']"
36395,"['gravy', 'mustard', 'spinach', 'seeds', 'juice', 'breast']"
36396,"['egg', 'parsley']"
36397,"['vinegar', 'wedges']"
36398,"['cashews', 'whiskey', 'tamari', 'salsa', 'cocktail', 'allspice']"
36399,"['meat', 'cream']"
36400,"['broth', 'rice', 'bean', 'cashews', 'strips', 'coloring', 'sage', 'flakes']"
36401,"['tenders', 'cheese', 'salsa', 'sauce', 'salt']"
36402,"['meal', 'brand', 'ladyfingers']"
36403,"['flour', 'thread', 'chili']"
36404,"['flour', 'oil', 'onion', 'salt', 'parsley']"
36405,"['russetts', 'marsala']"
36406,"['apricot', 'ice', 'dice', 'scallion']"
36407,"['mushrooms', 'asparagus', 'barley', 'cheese', 'olives']"
36408,"['cheese', 'beans', 'soymilk']"
36409,"['pepper', 'butter', 'lemongrass', 'crispy']"
36410,"['syrup', 'greens', 'vinegar']"
36411,"['oregano', 'ml', 'essence', 'butter', 'buttermilk', 'melon', 'salt', 'juice']"
36412,"['peanuts', 'wine']"
36413,"['sausage', 'chilies', 'sugar', 'tsp', 'pistachios']"
36414,"['oil', 'strips', 'flakes', 'beans', 'cumin']"
36415,"['cube', 'tomatoes', 'leaves', 'blender', 'crust', 'vinegar']"
36416,"['chilies', 'garlic', 'oil', 'sprouts', 'instant', 'coloring', 'limoncello']"
36417,"['extract', 'paste', 'pepper', 'rabbit', 'sheets', 'cranberries', 'cinnamon']"
36418,"['morsel', 'curry', 'sauce']"
36419,"['leaf', 'quarters']"
36420,"['yoghurt', 'seed', 'leaves', 'spinach', 'sauce']"
36421,"['broccoli', 'tomatoes', 'turnip', 'noodle']"
36422,"['spareribs', 'beans', 'fork', 'baby']"
36423,"['oil', 'vinegar', 'sausage', 'cheese']"
36424,"['tomatoes', 'cheese']"
36425,"['stonyfield', 'works', 'water']"
36426,"['chilies', 'beans', 'oil']"
36427,"['pounds', 'potatoes', 'pista', 'egg', 'yogurt', 'ounces']"
36428,"['kiwi', 'sugar', 'slices', 'fruit', 'heads', 'chili', 'oregano', 'sauce']"
36429,"['ribs', 'broth', 'vinegar', 'catsup']"
36430,"['oil', 'scallion', 'strips', 'basil', 'cheese', 'bite', 'cream']"
36431,"['sprig', 'water', 'cheese', 'peel']"
36432,"['coconut', 'barley', 'gingerroot', 'chili', 'wings', 'sage']"
36433,"['marnier', 'slices', 'lentils', 'sauce', 'shrimp']"
36434,"['half', 'pepper', 'links', 'peppercorns', 'vanilla', 'cheese', 'paste']"
36435,"['paste', 'noodles', 'sauce']"
36436,"['cream', 'pepperoni', 'cheese', 'parsley', 'allspice', 'paprika', 'spinach']"
36437,"['lettuce', 'lbs', 'dal', 'rice', 'mix']"
36438,"['juice', 'pepper', 'hamburger', 'chia', 'butter', 'rind', 'rice']"
36439,"['florets', 'coconut', 'paste', 'chocolate', 'mushrooms']"
36440,"['vinegar', 'flour', 'chiles', 'parsley']"
36441,"['pepper', 'beans', 'olives', 'liquid', 'flour', 'liqueur', 'halves']"
36442,"['coriander', 'mix', 'strand']"
36443,"['slices', 'slice']"
36444,"['sauce', 'dressing']"
36445,"['tomatoes', 'basil']"
36446,"['brandy', 'peas', 'rice']"
36447,"['olives', 'currants', 'fat', 'slices', 'salt']"
36448,"['mustard', 'brussels', 'cheese', 'sauce', 'crisco', 'oil']"
36449,"['liquid', 'ones', 'crust', 'ounces', 'spice', 'stock']"
36450,"['cardamoms', 'salsa', 'skewers', 'lbs', 'chutney', 'cream', 'juice', 'cumin']"
36451,"['broth', 'vanilla', 'bouillon', 'beef', 'crumbs']"
36452,"['corn', 'tip', 'liquid', 'liqueur']"
36453,"['yeast', 'cream', 'dal', 'vinegar']"
36454,"['market', 'oil', 'pepper', 'mushrooms', 'chestnuts']"
36455,"['chili', 'citron']"
36456,"['nuts', 'halves', 'cheese', 'soymilk', 'paste', 'juice']"
36457,"['chili', 'halves', 'tomatoes', 'soup', 'sheets', 'tequila', 'cauliflower']"
36458,"['cheese', 'sauce', 'seed', 'peppers']"
36459,"['cornstarch', 'chips', 'juice']"
36460,"['chips', 'pecans', 'dates', 'juice', 'chutney']"
36461,"['shallot', 'beans', 'stock', 'tidbits', 'vinegar']"
36462,"['water', 'seafood', 'sauce', 'peppers', 'salt']"
36463,"['liqueur', 'vinegar', 'sauce']"
36464,"['tomatoes', 'verde', 'temperature']"
36465,"['cream', 'extract', 'concentrate', 'rum']"
36466,"['oil', 'onion', 'sauce']"
36467,"['ginger', 'beef', 'loaves', 'ribs', 'salad']"
36468,"['salt', 'butter', 'substitute', 'flour', 'consomme', 'apples', 'cayenne', 'seed']"
36469,"['mustard', 'sultanas', 'mix']"
36470,"['halves', 'walnuts', 'rind', 'soup', 'oil']"
36471,"['raspberries', 'juice', 'fat', 'zest', 'ale', 'casings']"
36472,"['oz', 'curry', 'chili', 'noodles']"
36473,"['tofu', 'sauce', 'butter']"
36474,"['half', 'shoots', 'vinegar', 'lengths', 'cornstarch', 'mix']"
36475,"['nutmeg', 'cinnamon', 'wine', 'pepper', 'chilies', 'lbs']"
36476,"['sultana', 'pasta', 'seed', 'wine', 'size', 'slices', 'lettuce', 'liqueur']"
36477,"['celery', 'apples', 'plum', 'mirin', 'lasagna', 'beef']"
36478,"['peppers', 'peel']"
36479,"['oil', 'juice', 'raisins', 'mix', 'mushrooms', 'pound']"
36480,"['milk', 'strand', 'pepper', 'mushrooms', 'spinach', 'sign', 'apricots', 'soup']"
36481,"['noodles', 'eggs', 'essence', 'pepper', 'cheese']"
36482,"['cheese', 'queso', 'adobo', 'dates', 'extract']"
36483,"['stock', 'almond', 'sticks', 'steak', 'oil', 'sprig']"
36484,"['peas', 'lengths', 'seeds', 'brisket', 'seed', 'water']"
36485,"['tortillas', 'artichokes', 'slices', 'sauce', 'oil', 'lettuce']"
36486,"['tsp', 'nutmeg', 'pepper', 'oil', 'rice']"
36487,"['chilies', 'cheese']"
36488,"['mint', 'radishes', 'cheese', 'stock', 'juice']"
36489,"['pod', 'zucchini', 'mushroom', 'chilies', 'peas', 'crust', 'beer']"
36490,"['bulk', 'oil', 'bread', 'yams', 'juice', 'anchovies', 'pepper']"
36491,"['asparagus', 'squares', 'flour', 'wine', 'fillets']"
36492,"['beans', 'soymilk', 'melon', 'guacamole']"
36493,"['beets', 'seed']"
36494,"['cabbage', 'sugar', 'caesar', 'corn', 'ham', 'chiles', 'hearts']"
36495,"['jalapeno', 'chickpeas', 'pears', 'salt', 'choice', 'leaves', 'water']"
36496,"['fruit', 'tomatoes', 'chunks', 'shoots', 'oil', 'stem', 'cubes', 'potatoes']"
36497,"['fraiche', 'syrup', 'onion', 'blueberries', 'cheese', 'vermouth', 'curry']"
36498,"['syrup', 'egg', 'milk', 'beans', 'chocolate', 'onion', 'concentrate']"
36499,"['peach', 'vinegar']"
36500,"['currants', 'leaves', 'soup', 'salt']"
36501,"['juice', 'chili', 'size']"
36502,"['extract', 'cheese', 'spray', 'liquid', 'juice', 'potatoes']"
36503,"['sugar', 'pepper', 'palm', 'leaves', 'halves']"
36504,"['sugar', 'hazelnuts', 'beans', 'flour', 'salmon', 'mushroom', 'wine']"
36505,"['peppers', 'onions', 'macaroni', 'cornstarch', 'seed', 'poultry']"
36506,"['ginger', 'sheets', 'cherry', 'cream']"
36507,"['chives', 'curry', 'broth', 'juice', 'chiles', 'half', 'vinegar', 'eggs']"
36508,"['ground', 'seeds', 'topping', 'onions', 'pastry']"
36509,"['vinegar', 'leaves', 'gravy', 'mushrooms', 'pasta', 'seeds', 'strips']"
36510,"['juice', 'beef', 'slices']"
36511,"['beans', 'leaves', 'eggs', 'potatoes', 'spray']"
36512,"['bouillon', 'sugar', 'juice']"
36513,"['preference', 'linguine', 'peppers', 'liking', 'virgin', 'seeds']"
36514,"['beans', 'rice', 'rolls', 'chops', 'kielbasa', 'water', 'ginger']"
36515,"['vinegar', 'paste', 'tapioca', 'bouquet']"
36516,"['pods', 'ham', 'lemons', 'leaves', 'boneless']"
36517,"['apricot', 'guinness', 'cardamom', 'leaves', 'cream', 'oil', 'zucchini']"
36518,"['cheese', 'rump', 'breadcrumbs', 'slices', 'mushrooms']"
36519,"['saffron', 'raisins', 'cheese', 'peas']"
36520,"['tomatoes', 'slices', 'oelek', 'cardamoms', 'provence', 'cream']"
36521,"['cheese', 'crouton', 'peppers', 'paste']"
36522,"['yogurt', 'harissa', 'flour', 'tuna', 'adobo', 'beans', 'cabbage', 'ranch']"
36523,"['seasoning', 'mince', 'wings', 'sausage', 'bread', 'sauce']"
36524,"['butter', 'seeds', 'celery', 'seed', 'chocolate', 'flour']"
36525,"['jicama', 'sausage', 'eggplants', 'cheese', 'wraps']"
36526,"['allspice', 'chips', 'pepper', 'chunks', 'leaves', 'cheese', 'beef']"
36527,"['tomatoes', 'beetroots', 'notes', 'ground', 'milk']"
36528,"['liqueur', 'gelatin', 'juice', 'barley']"
36529,"['sake', 'juice', 'sauce', 'ground', 'noodles', 'pepper']"
36530,"['brown', 'halves', 'pepper', 'pistachios', 'bread', 'pasta', 'oil', 'potato']"
36531,"['sauce', 'spice', 'vinegar', 'breadcrumbs']"
36532,"['cumin', 'mussels', 'stock', 'salt', 'pasta', 'chili']"
36533,"['substitute', 'honey', 'paste', 'cocoa', 'sauce', 'soda', 'sugar', 'seeds', 'pepper']"
36534,"['flour', 'yogurt', 'clove', 'mushrooms', 'kirsch', 'pepperoni']"
36535,"['shoots', 'parsley', 'seasoning', 'kernels']"
36536,"['chunks', 'cornmeal', 'soup', 'fruit', 'fish']"
36537,"['bean', 'marsala', 'sauce', 'pears', 'vanilla', 'cube', 'pasta']"
36538,"['rice', 'cilantro', 'garlic', 'eggs']"
36539,"['syrup', 'peas', 'seeds', 'grapes']"
36540,"['soymilk', 'salt', 'marshmallows', 'lime', 'linguine', 'marshmallow', 'pepper']"
36541,"['cider', 'lettuce', 'masala', 'raisins', 'beef']"
36542,"['strawberry', 'masala', 'substitute', 'cabbage', 'pasta', 'sausage', 'pods']"
36543,"['rice', 'wedges', 'anise', 'parsley', 'chipotle', 'wine']"
36544,"['slices', 'breadcrumbs']"
36545,"['skin', 'berries', 'milk']"
36546,"['flour', 'tomatoes']"
36547,"['eggs', 'seeds', 'pasta', 'butter', 'total']"
36548,"['salmon', 'sausage', 'cream', 'peel', 'leaves']"
36549,"['sake', 'paprika', 'chutney', 'juice', 'oil', 'sauce']"
36550,"['wine', 'cubes', 'juice', 'apples']"
36551,"['heat', 'whip']"
36552,"['flour', 'orange', 'chops', 'shallot']"
36553,"['pasta', 'halves', 'legs', 'oil']"
36554,"['macaroni', 'onions', 'juice', 'mix', 'breadcrumbs']"
36555,"['peas', 'seed', 'tomatoes']"
36556,"['sesame', 'oil']"
36557,"['cranberries', 'salami', 'berries']"
36558,"['concentrate', 'cheese', 'sherry', 'garni', 'dente', 'chunks']"
36559,"['rolls', 'cornstarch', 'spray', 'kumara', 'sauce', 'paste', 'cashew']"
36560,"['vinegar', 'sugar', 'cheese']"
36561,"['snapper', 'gravy', 'orange', 'lettuce', 'corn']"
36562,"['cheese', 'paste', 'style', 'beer', 'oil', 'spaghetti']"
36563,"['mix', 'peppers']"
36564,"['juice', 'section', 'cardamom', 'pepper', 'vodka', 'garnish']"
36565,"['rice', 'seeds', 'chilies', 'wine']"
36566,"['butter', 'oil', 'juice', 'spinach', 'margarine']"
36567,"['pepper', 'crackers', 'salsa', 'cabbage', 'noodles', 'cheese', 'sugar', 'pickles']"
36568,"['wings', 'chilies', 'jam', 'leaves', 'espresso', 'sausage', 'sauce']"
36569,"['cheese', 'gingerroot', 'marshmallows', 'seeds', 'ham', 'tortillas', 'oil']"
36570,"['seed', 'raisins', 'chard', 'shoulder', 'grapes']"
36571,"['slices', 'lime']"
36572,"['cabbage', 'paste']"
36573,"['peel', 'tortillas', 'cheese', 'substitute', 'peas']"
36574,"['pumpkin', 'spray', 'pastry', 'cucumber', 'jam', 'slices', 'sauce', 'sugar']"
36575,"['bean', 'cheese', 'pepper', 'blend', 'leaf']"
36576,['onion']
36577,"['walla', 'cardamom', 'chile', 'wraps', 'lb', 'rum', 'foil']"
36578,"['noodles', 'tomatoes', 'salt', 'pepper', 'chunks', 'foil']"
36579,"['eggs', 'cayenne', 'beans', 'oregano', 'radish', 'corn', 'pound', 'parts']"
36580,"['noodles', 'bacon', 'prosciutto']"
36581,"['syrup', 'wine', 'sugar', 'butter', 'berries']"
36582,"['peel', 'bread', 'beef', 'vinegar']"
36583,"['tequila', 'stalks', 'tomatoes', 'cheese', 'salt', 'syrup']"
36584,"['bay', 'oil', 'peppercorn', 'rum', 'extract']"
36585,"['mustard', 'peas']"
36586,"['cocoa', 'oil', 'seeds']"
36587,"['brand', 'squash', 'mandarin', 'margarine', 'parsley', 'sausages']"
36588,"['vinegar', 'soda', 'fat', 'cream', 'spinach']"
36589,"['mexico', 'bouillon', 'chipotle', 'rice', 'cube', 'cranberries', 'sauce']"
36590,"['paper', 'slices', 'essence', 'sauce']"
36591,"['flour', 'salt', 'pods']"
36592,"['soymilk', 'catsup', 'juice', 'pork', 'crepe', 'avocado']"
36593,"['buttermilk', 'cabbage', 'spray', 'potatoes', 'onion', 'spinach', 'onions', 'sauce']"
36594,"['pepper', 'choice', 'milk']"
36595,"['sugar', 'bread', 'vodka', 'tequila', 'prosciutto', 'ends', 'vinegar']"
36596,"['lasagna', 'pepper', 'coriander', 'salt']"
36597,"['parsnips', 'cocoa', 'oil', 'flour']"
36598,"['paprika', 'granules']"
36599,"['cinnamon', 'essence', 'turnips', 'tomatoes']"
36600,"['pasta', 'cheese', 'vinegar', 'juice']"
36601,"['chilies', 'sauce', 'portions', 'cacao', 'leaves', 'mangoes', 'fat', 'broth']"
36602,"['strawberries', 'flakes', 'mustard']"
36603,"['salt', 'lbs', 'marjoram', 'coke']"
36604,"['half', 'grapesfruit', 'pepper', 'bite']"
36605,"['oil', 'cauliflower', 'flour', 'beans']"
36606,"['flakes', 'lettuce']"
36607,"['turnips', 'juice', 'sugar']"
36608,"['yeast', 'peas', 'shallot', 'radish', 'cheese', 'flakes', 'cream']"
36609,"['slices', 'ice', 'olives', 'pepper', 'spray', 'sausage', 'cubes']"
36610,"['cheese', 'pinches']"
36611,"['butter', 'almonds', 'cubes', 'notes', 'extract', 'figs', 'strips']"
36612,"['ribs', 'broth', 'rice']"
36613,"['cream', 'soup', 'root', 'type', 'beans']"
36614,"['butter', 'water', 'celery', 'pepper', 'cream']"
36615,"['seed', 'seeds', 'oil', 'cardamoms']"
36616,"['beans', 'chickens', 'garlic', 'vinegar', 'cheese']"
36617,"['onions', 'beans', 'mace', 'tops', 'hazelnuts']"
36618,"['tuna', 'strawberries', 'mace', 'pecans', 'oil', 'salsa']"
36619,"['cinnamon', 'pepper', 'cream', 'steak', 'choice']"
36620,"['vinegar', 'chili', 'scallion', 'wine', 'lengths']"
36621,"['fries', 'leaf', 'cheese', 'crab', 'leaves', 'olives']"
36622,"['cortland', 'cheese', 'slices', 'tuna']"
36623,"['mint', 'chiles']"
36624,"['grapes', 'cheese', 'mushrooms']"
36625,"['macaroni', 'yeast', 'florets', 'leaves', 'paste', 'tea']"
36626,"['cheese', 'bread']"
36627,"['cream', 'flakes', 'croissants']"
36628,"['pepper', 'clove', 'prawns', 'mayonnaise']"
36629,"['raspberries', 'peppers', 'tartar', 'fraiche']"
36630,"['tenderloin', 'cheese', 'wedges', 'wine', 'butter', 'pepper', 'apples', 'shrimp', 'mushroom']"
36631,"['kind', 'oil', 'works', 'soup']"
36632,"['kahlua', 'corn', 'flour', 'marjoram', 'rib']"
36633,"['pasta', 'pepper', 'bread', 'beans', 'beef', 'sauce']"
36634,"['tortillas', 'oil', 'catsup', 'salmon']"
36635,"['pepper', 'chervil', 'sugar', 'gwurzewijn', 'parsley', 'vinegar', 'leaves', 'cranberries']"
36636,"['spinach', 'paste', 'gorgonzola', 'oil']"
36637,"['chili', 'vinegar', 'arrowroot', 'sage', 'chile', 'asparagus', 'curry', 'sauce', 'garlic']"
36638,"['cream', 'cheese', 'wine', 'chives', 'sugar', 'rice', 'hazelnuts']"
36639,"['pepper', 'oil', 'cabbage']"
36640,"['flakes', 'nectar', 'turmeric', 'water']"
36641,"['cubes', 'salsa', 'salt', 'rum', 'asafoetida']"
36642,"['purpose', 'cubes', 'mix', 'tarragon', 'pod', 'spinach', 'wedges']"
36643,"['blueberries', 'seasoning']"
36644,"['flour', 'salt']"
36645,"['butter', 'half', 'cheese', 'onions', 'flakes', 'yogurt']"
36646,"['peppercorns', 'stock', 'flour', 'peas', 'baguette', 'broth', 'paste']"
36647,"['pepper', 'cheese', 'choice', 'molasses', 'sauce', 'basil', 'cocoa']"
36648,"['pod', 'tahini', 'chestnuts', 'inches', 'bourbon']"
36649,"['juice', 'mix', 'chives', 'chips', 'courgettes', 'squash']"
36650,"['cheese', 'dinner', 'corn', 'tomatoes', 'peppers', 'water']"
36651,"['flour', 'kind', 'equivalent', 'bit', 'yeast', 'chips']"
36652,"['sauce', 'slices', 'sugar']"
36653,"['lime', 'chile', 'pepper', 'milk', 'cheese']"
36654,"['leaves', 'thyme', 'cheese', 'raisins', 'salsa', 'cut', 'paste']"
36655,"['juice', 'crumbs', 'harina', 'butter', 'sauce', 'moons']"
36656,"['round', 'pepper', 'cheese', 'potatoes', 'lettuce', 'lengthwise', 'shallot', 'broth']"
36657,"['water', 'flakes', 'chiles', 'turkey', 'broccoli']"
36658,"['leaves', 'paste', 'chocolate', 'spareribs', 'peaches']"
36659,['rice']
36660,"['chili', 'seasons', 'cheese', 'parsley', 'sage', 'milk']"
36661,"['pistachio', 'paste', 'sauce', 'florets', 'g', 'whiskey', 'bread']"
36662,['sauce']
36663,"['approx', 'hens', 'oz', 'capsicum', 'sprig', 'oil', 'oregano']"
36664,"['slice', 'olives', 'flakes', 'sage', 'slices', 'sausage', 'cheese']"
36665,"['tortillas', 'lettuce', 'cumin', 'strips', 'slices']"
36666,"['strands', 'sauce', 'chocolate', 'cheese', 'cubes']"
36667,"['pasta', 'mustard', 'water', 'rice', 'syrup', 'cheese']"
36668,"['cinnamon', 'flour', 'leaves', 'chili', 'cream']"
36669,"['peanuts', 'soda', 'seeds', 'sauce', 'beans']"
36670,"['beer', 'beef']"
36671,"['cracker', 'cranberries', 'leaf', 'seed']"
36672,"['olive', 'yolks', 'vinegar', 'honey', 'onions', 'endive', 'bean', 'beans']"
36673,"['sauerkraut', 'yogurt', 'peppers', 'mushrooms', 'vodka']"
36674,"['parma', 'sauce', 'pandan']"
36675,"['onion', 'rice', 'cinnamon']"
36676,"['cashews', 'vegetables']"
36677,"['bouillon', 'skin', 'sauce', 'pepper', 'marjoram']"
36678,"['style', 'apricots', 'pepper', 'spinach']"
36679,"['pepper', 'ounces', 'seed', 'ginger', 'bread', 'pack', 'rice', 'leaves']"
36680,"['beef', 'beans', 'chips', 'bean', 'tequila', 'vinegar', 'oil', 'onion']"
36681,"['cheese', 'chunks', 'fillet', 'thyme', 'cranberries', 'rounds', 'honey']"
36682,"['shells', 'oil', 'allspice', 'egg', 'celery']"
36683,"['seasoning', 'style', 'fennel', 'vinegar', 'beans', 'rice', 'lbs', 'potatoes']"
36684,"['salt', 'cream', 'leaves', 'food', 'broth', 'vinegar']"
36685,"['lentils', 'paste', 'pasta', 'sauce']"
36686,"['basil', 'sauce', 'turmeric']"
36687,"['oil', 'steak', 'stock', 'sauce', 'flour', 'beans']"
36688,"['baking', 'stock', 'peel', 'flakes']"
36689,"['wheat', 'cm', 'arugula', 'chile', 'capsicum', 'breadcrumbs', 'kale', 'kate']"
36690,"['dashes', 'oil', 'slices']"
36691,"['strips', 'mayonnaise', 'pepper', 'oil', 'cream']"
36692,"['tarragon', 'bread', 'pecans', 'oil', 'vanilla', 'shrimp']"
36693,"['sauce', 'salmon', 'broccoli']"
36694,"['capers', 'noodles', 'paste', 'moons', 'chilies', 'cardamom', 'cans']"
36695,"['tails', 'creamer', 'oil', 'chocolate', 'peppers']"
36696,"['sherry', 'pods', 'store', 'sugar', 'thyme', 'flour']"
36697,"['peppercorns', 'flour', 'cornmeal', 'cayenne', 'size']"
36698,"['cheese', 'seeds', 'pepper']"
36699,"['cornstarch', 'soup', 'lengthwise']"
36700,"['cauliflower', 'vinegar', 'veal', 'nuts', 'concentrate', 'mustard']"
36701,"['chilies', 'wine', 'spice', 'tomatoes', 'cream']"
36702,"['dressing', 'vanilla', 'chop', 'cheese', 'veal']"
36703,"['fat', 'sage']"
36704,"['garlic', 'legs', 'pepper', 'flour']"
36705,"['mushrooms', 'rib', 'sauce', 'leaf', 'caps', 'cap']"
36706,['sauce']
36707,"['spray', 'seasoning', 'fillets', 'avocados', 'marnier']"
36708,"['rib', 'onions', 'approx', 'pasta']"
36709,"['seeds', 'choice', 'stuff', 'flour', 'chiles']"
36710,"['cheese', 'fillets']"
36711,"['sausage', 'breast']"
36712,"['curry', 'bread', 'beans', 'seed', 'cashews', 'pepper']"
36713,"['hands', 'mix', 'chilies', 'fettuccine', 'presentation', 'onion', 'fennel', 'sirloin']"
36714,"['peas', 'sauce', 'wedges', 'sherbet']"
36715,"['cherry', 'skin', 'leaves', 'juice', 'tomatoes', 'olives', 'salt']"
36716,"['tartar', 'sprigs', 'topping', 'liqueur', 'apples', 'seed', 'cheese', 'peel']"
36717,"['margarine', 'sauce', 'floret', 'bread', 'paste', 'cabbage', 'onions']"
36718,"['yogurt', 'bone', 'tecate', 'sauce', 'milk']"
36719,"['oil', 'mushrooms', 'vinegar']"
