Sno,Random Ingredients,title,ingredients,instructions
99774,"curd cottage cheese,porcini mushroom,lemon peel,brown rice",Mushroom and Lemon Dolmas," 1 package small curd cottage cheese | 1/2 cup brown rice ( white ) | 1 tablespoon grated lemon peel | 1/2 lb fresh porcini mushrooms, cleaned ","Heat the cottage cheese and brown rice. Dill the lemon peel in some of the water and then add it. If the contents of the can stand to be eaten, drain out the flavorings. Put the mushrooms on top and cover with cheese, stirring frequently."
99775,"tabasco sauce,almond extract,vanilla extract",Fluffy Almond Brittle (Aka Gluten-Free), 2 cups blanched almonds ( skin on is best. ) or 2 cups ground almonds ( skin on is best. ) | 1 1/2 cups vanilla extract | 2 teaspoons ground almond extract | 5 teaspoons tabasco sauce ( or other hot pepper sauce for sweeter taste ) ,"Grind almonds in food processor or blender with a generous amount of space between them. Place in bowl and toss with the other ingredients. Coat hands with nonstick cooking spray. Store in air tight container. This is a sweet spice spread of choice, and i prefer it. Use 3 teaspoons for each 3 tablespoons of almond cream."
99776,"bay seasoning,curry powder,cashew,avocado",Cashew-Avocado Smash," 4 lbs ripe organic avocados, and 1 pound of skins | 2 tablespoons old bay seasoning | 1 teaspoon curry powder | 1 cup cashews, finely chopped ","Mash up avocados and transfer to a large bowl. Add old bay and curry powder, stirring well to blend well. Add remaining seasonings, including cashews. Mix well, allow to sit at room temperature for 1 hour prior to using, toss to coat and serve at room temperature."
99777,"white pearl onion,date,chipotle salsa,egg substitute",Spicy Chipotle Tortilla," 1 tablespoon chipotle salsa ( chipotle flavored ) | 8 ounces white pearl onions | 15 -20 dates, fresh pitted and halved | 2 large fresh eggs, beaten ","Preheat oven to 325 degrees fahrenheit. Spray a 10 inch nonstick frying pan with pam. Cut onions in half through the root end, leaving 1/2 inch whole portion attached. Sprinkle 1 teaspoon salt onto onions. Place potatoes into large mixing bowl and add salsa. Cover and refrigerate for 30 minutes. Line nonstick frying pan with parchment paper. Remove salsa mixture from refrigerator. Dip both sides of cooked onion halves into eggs, then coat with salsa mixture. Arrange onion halves in prepared frying pan. Bake in preheated oven for 15 minutes or until golden brown on bottom."
99778,"pimiento,cannellini bean,chipotle pepper",Frijoles Borrachos (Mexican Pizzal Appetizer)," 1 jar pimientos, chopped | 1 can cannellini beans | 1 chipotle pepper ","Drain canned beans, and rinse pimentos and pick out the seeds as desired. Place in a mixing bowl, and mash with a potato masher. The mixture should be a thick paste, slightly creamy looking. Add chipotle pepper and mash to desired texture for you. Spread over french bread or other pizzas, and enjoy."
99779,"beef,white kidney bean,ginger,ginger garlic paste,red lentil",Crock Pot Red Lentil and Beef Stew," 2 lbs ground beef | 8 garlic cloves, crushed | 2 tablespoons ginger-garlic paste | 4 cans red lentils | 1 can white kidney beans ",Brown beef and garlic in large skillet on medium heat. Drain fat and stir in spices. Pour undrained lentils and beef mixture into crock pot and stir to mix well. Simmer on low setting 4 - 6 hours. Serve with hot bread and pickled mustard on the side.
99780,"egg noodle,corn kernel,yeast",Quick and Easy Crock Pot Yeast Bread," 1 packet dried yeast | 2 cups corn kernels ( fresh or frozen ) | 2 cups egg noodles, uncooked ","Put corn kernels and corn meal in your crock pot. Put dry yeast into a large mixing bowl and sprinkle with 3/4 cup water. Wait 5 hours or so on high, and remove yeast from bowl and stir. Add remaining 1/2 cup warm water and stir until it mixes in the corn meal. Leave for 5 days on low. Add in noodles and mix well. You can divide this into 5 or 10 other loaf pans and freeze in freezer bags to serve. Enjoy."
99781,"pork tenderloin,kitchen bouquet,garlic salt,olive oil,pineapple juice,lime zest",Pork Tenderloin," 3/4 lb pork tenderloin | 1/2 cup pineapple juice | 2 tablespoons fresh lime zest | 1/4 cup pineapple juice ( fresh, canned is fine ) | 2 teaspoons kitchen bouquet ( or other cooking spray ) | 1/2 teaspoon garlic salt ","Lightly grease the grill. Cut tenderloins lengthwise into six slices, 2 to 3 inches wide by 2 inches wide. Put half of each slice in a baking dish, placing the remaining slices about 2 inches apart and leaving the cut surfaces intact. Heat grill to high. Remove pork from marinade with slotted spoon and arrange in the center of the grill. Cook, uncovered, over hot coals 15 - 20 minutes, stirring twice, until meat is brown and tender. For sauce, combine pineapple, lime zest, pineapple juice, kitchen bouquet and garlic salt in a heat proof bowl. Bring to a simmer and cook, stirring constantly, till sauce thickens. Serve sauce with meat."
99782,"spanish olive,pepperoni,milk,currant",Spanish Cheese Spread, 1 lb spanish olive | 8 ounces pepperoni | 1/2 cup currants ( optional ) | 1 cup milk ,Mash olives with fork or process in food processor. Mix in rest of ingredient and place in plastic container or dish. Cover and freeze.
99783,"penne,spaghetti,turkey,cream mushroom soup,chicken stock",Pasta With Creamy Turkey Breast, 1 package dried spaghetti | 1 cup chicken stock | 1 carton light sour cream or 1 carton light creamed soup | 2 tablespoons low-fat sour cream | 1 lb ground turkey | 1 package thin egg noodles ,"Soak noodles in very cold water for about 15 - 20 minutes to keep them soft.. Drain. Cook turkey in a frying pan. Meanwhile cook the egg noodles according to package directions, drain. When noodles are done, drain the water and set aside, just so noodles can absorb the hot water. In skillet mix the sour cream and soup. Fry turkey and noodles over medium heat until noodles are tender and turkey and noodles are done. Put noodles on a plate and add turkey and sour cream mixture to noodles and serve."
99784,"pepper,red potato",Southern Style Pepper Potatoes, 4 medium red potatoes | 1 tablespoon fresh ground pepper ,"Preheat over to 400°f place potato skins on a nonstick rimmed baking sheet, about 4 or 5 inches apart. Bake 15 - 20 minutes, or until tender. Cool slightly, and cut into 2 inch pieces. Place in a bowl, coat with cooking spray, and toss with pepper. Serve warm."
99785,"granny smith apple,white bread,whipping cream,part mozzarella cheese,beef chuck,red wine vinegar,asafoetida powder",Asafetida Beef," 4 slices white bread, crusts removed | 1/4 cup whipping cream ( optional ) | 1 pinch asafoetida powder | 1/2 lb lean ground beef chuck | 1/3 cup red wine vinegar | 3/4 cup granny smith apple, chopped | 1 1/2 cups shredded part-skim mozzarella cheese ",Preheat oven to 350 degrees. Place bread slices on cookie sheet.
99786,"anise oil,olive oil",Italian Anise Oil Paste for Fish --," 3/4 cup olive oil ( good quality, can use extra virgin olive oil, as an alternative ) | 3 tablespoons anise oil ( can use white anchovy paste ) ","Add the oil to your mortar and pestle at least 2 hours before you are planning on eating the fish.. If possible, make it the day before so the flavors will intensify as the oil becomes infused with the anise oil. After 3/4 hours, remove the pestle from the refrigerator and allow it to dry out for an hour and a half. Store in an airtight container."
99787,"cold water,orange zest",Orange Batter, 1/2 cup orange zest | 1/2 cup cold water ,"Cut peel off orange. Wash, dry and grate zest about 1/2 inch wide. Combine grated peel with zest, water and orange zest in heavy medium saucepan. Place over medium high heat and bring to boil. Cover and reduce heat."
99788,"pernod,italian plum tomato,grand marnier,soymilk,baking soda",Tomato Pizzas, 12 italian plum tomatoes | 1 tablespoon pernod | 1/3 cup dry pernod | 1/3 cup pure olive milk | 1/2 teaspoon baking soda | 1 tablespoon grand marnier or orange liqueur ,"Heat oven to 350 degrees. Place tomatoes in a single layer on a foil lined baking sheet. Bake 1 to 11 minutes, until skins are wrinkled. Let cool. Scoop out seeds and skins. Remove and discard pulp from tomato shells. Cut tomatoes lengthwise 1/4 inch thick. Place tomatoes, tomatoes, pernod and parmesan in a blender or food processor. Pulse until mixed well. Pour the tomato puree into a bowl and stir in remaining ingredients. Pour into cherry shells. Serve."
99789,"clove,beef tenderloin,chicken bouillon granule,genoa salami,cooking spray,cumin",Grilled Sicilian Beef Tenderloin," cooking spray | 2 large chuck steaks, trimmed | 3 slices genoa salami | 1 teaspoon ground cumin | 1 teaspoon chicken bouillon granules | 1/2 teaspoon ground cloves ","Preheat grill for medium heat, and lightly oil the grate. Spray a 9x13 inch baking dish or roasting pan with cooking spray. Place steak in baking dish, and sprinkle with salt. Brush with cooking spray, and press into the steaks, being careful not to press into the meat. Reserve the remaining cooking spray. Cook steak on the same hot grill for 13 to 14 minutes, or to desired doneness. Cut into 1/2 inch thick slices, and serve over the cooked meat."
99790,"mozzarella cheese,phyllo pastry,beef broth,soymilk,garlic salt",Yummy Phyllo Beef Bake," 2 lbs ground beef, cooked | 1/2 cup soymilk | 1/2 cup low sodium beef broth | 1 teaspoon garlic salt | 1 package frozen phyllo pastry sheets, thawed and patted dry | 1/2 cup reduced fat mozzarella cheese ","Preheat oven to 375°. Spray a 9x13 inch heavy baking pan with nonstick cooking spray. In a skillet, cook beef over medium high heat until no longer pink, breaking it up with a spoon. Drain juices. Stir in soy milk, broth, garlic salt and 1/2 cup of the beef cooking liquid. Bring to simmer. Remove from heat. Arrange 8 phyllo sheets, overlapping slightly, on the bottom of the pan. Add 1/2 cup beef stock mixture on top of the 8 phyllo sheets, leaving a 2 inch border. Sprinkle 1/2 cup of the mozzarella cheese. Repeat with 5 more sheets until all of the filling is used. Bake 45 to 55 minutes or until pastry is bubbly and filling is hot and brown."
99791,"chocolate pudding mix,bean sprout,garlic,pepper sauce,cooking spray,fire tomato",Chocolate Fire Roasted Beans," 2 packages instant chocolate pudding mix | 10 ounces chopped cooked beans with green | 4 1/2 ounces canned diced fire-roasted tomatoes, undrained | 2 tablespoons crushed garlic | 2 -4 dashes hot pepper sauce | cooking spray ","Prepare rice according to package directions, except omit milk for the water. Spray a large nonstick skillet with cooking oil spray. Add beans and tomatoes. Mix well. Spread into rice dish and sprinkle with crushed garlic. Sprinkle top with hot pepper sauce and cover with plastic wrap. Microwave on high power for 30 seconds. Stir and serve hot."
99792,"hazelnut,lettuce leaf,vanilla pudding mix,scotch bonnet pepper,white wine,curd cottage cheese",Barefoot Contessa's Pudding Pastries," 1 cup dry white wine | 1 cup hazelnuts | 2 packages vanilla instant pudding mix | 1/2 cup small curd cottage cheese | 4 pieces scotch bonnet peppers, chopped | 1 cup shredded lettuce leaf ","Preheat oven to 350 degrees f. In a medium bowl, spread the wine evenly over the hazelnuts."
99793,"coriander powder,corn cob,bean,coriander seed,cream tartar,jasmine rice,tabasco sauce",Bombay Corn Cakes," 8 corn on the cob or 5 corn on the cob, peeled | 1 cup jasmine rice, cooked | 1 teaspoon ground coriander powder | 1 teaspoon coriander seed, crushed | 1/3 cup light cream of tartar | 2 drops tabasco sauce | 1 tablespoon fresh coriander, chopped ",Trim cob from cob.
99794,"mochiko rice flour,cremini mushroom,chicken bouillon granule,squid ring,honey garlic sauce,clove,feta cheese,chive",Spicy Broiled Calamari," 24 large squid rings | 3/4 cup mochiko sweet rice flour | 3 -4 tablespoons chicken bouillon granules | 6 -8 tablespoons honey roasted garlic sauce, divided | 1 cup crumbled feta cheese, divided | 1 cup chopped fresh chives | 1/2 cup chopped fresh cilantro | 8 -10 -12 large cremini mushrooms, sliced ( optional ) ","Preheat broiler. Place squid rings on a greased baking sheet and brush with 2 tablespoons chicken broth. Broil for 3 to 5 minutes or until beginning to curl. Turn, brush again and broil until curled and beginning to blacken, about 3 minutes longer. Repeat for other squid rings.. Combine mochiko, 3/4 cup broth and garlic sauce in a small bowl. Gently whisk cheese, chives and cilantro into mochiko mixture. Divide squid rings among 6 greased 8 inch glass baking dishes. Sprinkle with cheese mixture. Broil or grill for 2 to 3 minutes until bubbly and hot. Spoon filling over each serving, garnish with chives and serve."
